Algorithm,Function_ID,Function_Name,Dimension,Run_Number,Max_Evaluations,Best_Fitness,Error,Success,Run_Time
de_crossover,7,F7: Hybrid Function 2,10,1,200000,2015.292672443897,15.292672443896665,False,99.028067111969
de_crossover,7,F7: Hybrid Function 2,10,2,200000,2009.414140187455,9.414140187454905,False,96.65030074119568
de_crossover,7,F7: Hybrid Function 2,10,3,200000,2017.1073496281404,17.107349628140355,False,96.14978075027466
de_crossover,7,F7: Hybrid Function 2,10,4,200000,2017.1612332579923,17.161233257992535,False,97.24149227142334
de_crossover,7,F7: Hybrid Function 2,10,5,200000,2017.8028437793744,17.80284377937437,False,98.30092120170592
de_crossover,7,F7: Hybrid Function 2,10,6,200000,2014.817532103108,14.817532103107853,False,96.51981210708618
de_crossover,7,F7: Hybrid Function 2,10,7,200000,2022.1270483464943,22.127048346494348,False,97.26230144500732
de_crossover,7,F7: Hybrid Function 2,10,8,200000,2009.8021423511896,9.80214235118956,False,95.9251515865326
de_crossover,7,F7: Hybrid Function 2,10,9,200000,2014.6570788322376,14.657078832237858,False,96.82448077201845
de_crossover,7,F7: Hybrid Function 2,10,10,200000,2010.9544359032743,10.954435903274543,False,98.24963521957396
de_crossover,7,F7: Hybrid Function 2,10,11,200000,2000.8033322837189,0.8033322837188734,False,96.80336284637453
de_crossover,7,F7: Hybrid Function 2,10,12,200000,2014.6482233223248,14.648223322324611,False,97.25719976425172
de_crossover,7,F7: Hybrid Function 2,10,13,200000,2014.6795198763573,14.679519876357515,False,96.0530276298523
de_crossover,7,F7: Hybrid Function 2,10,14,200000,2013.4115884591663,13.411588459166296,False,97.32757925987244
de_crossover,7,F7: Hybrid Function 2,10,15,200000,2009.751841519278,9.75184151927806,False,94.3691942691803
de_crossover,7,F7: Hybrid Function 2,10,16,200000,2011.4514970786577,11.451497078657669,False,96.211829662323
de_crossover,7,F7: Hybrid Function 2,10,17,200000,2001.540993349854,1.540993349854034,False,97.5706615447998
de_crossover,7,F7: Hybrid Function 2,10,18,200000,2015.1054681854264,15.105468185426162,False,97.66932964324953
de_crossover,7,F7: Hybrid Function 2,10,19,200000,2019.338259937724,19.338259937723706,False,96.11894702911376
de_crossover,7,F7: Hybrid Function 2,10,20,200000,2011.9300383681127,11.930038368113172,False,97.37311959266664
de_crossover,7,F7: Hybrid Function 2,10,21,200000,2009.0575562845029,9.057556284502652,False,98.1166970729828
de_crossover,7,F7: Hybrid Function 2,10,22,200000,2012.827691311944,12.82769131194368,False,98.70751404762268
de_crossover,7,F7: Hybrid Function 2,10,23,200000,2022.55085482152,22.550854821520037,False,97.63587594032288
de_crossover,7,F7: Hybrid Function 2,10,24,200000,2013.82609863972,13.826098639720158,False,97.56135392189026
de_crossover,7,F7: Hybrid Function 2,10,25,200000,2024.018616502388,24.01861650238766,False,96.3313171863556
de_crossover,7,F7: Hybrid Function 2,10,26,200000,2008.692664535864,8.692664535863969,False,96.82431554794312
de_crossover,7,F7: Hybrid Function 2,10,27,200000,2013.2041885953588,13.2041885953588,False,97.91972661018372
de_crossover,7,F7: Hybrid Function 2,10,28,200000,2020.3636328918049,20.363632891804627,False,95.9840316772461
de_crossover,7,F7: Hybrid Function 2,10,29,200000,2014.337817573529,14.337817573529035,False,98.26072430610655
de_crossover,7,F7: Hybrid Function 2,10,30,200000,2021.7558543684904,21.755854368490645,False,96.48315405845642
de_crossover,8,F8: Hybrid Function 3,10,1,200000,2216.838673663896,16.83867366389586,False,126.67859482765198
de_crossover,8,F8: Hybrid Function 3,10,2,200000,2215.455386492132,15.455386492131764,False,128.4230935573578
de_crossover,8,F8: Hybrid Function 3,10,3,200000,2214.7628780832306,14.76287808323059,False,129.04912734031677
de_crossover,8,F8: Hybrid Function 3,10,4,200000,2219.475465855447,19.47546585544705,False,130.94213938713074
de_crossover,8,F8: Hybrid Function 3,10,5,200000,2213.334323965691,13.334323965691055,False,132.4956066608429
de_crossover,8,F8: Hybrid Function 3,10,6,200000,2216.873096934343,16.87309693434281,False,130.1811671257019
de_crossover,8,F8: Hybrid Function 3,10,7,200000,2213.280063489909,13.280063489909026,False,130.36011600494385
de_crossover,8,F8: Hybrid Function 3,10,8,200000,2217.636833773784,17.636833773783565,False,130.51604413986206
de_crossover,8,F8: Hybrid Function 3,10,9,200000,2217.4131550391844,17.413155039184403,False,136.95144820213318
de_crossover,8,F8: Hybrid Function 3,10,10,200000,2211.6196019150752,11.619601915075236,False,132.43945002555847
de_crossover,8,F8: Hybrid Function 3,10,11,200000,2218.2237499350904,18.22374993509038,False,128.40630388259888
de_crossover,8,F8: Hybrid Function 3,10,12,200000,2218.3257978097467,18.325797809746746,False,128.81224060058594
de_crossover,8,F8: Hybrid Function 3,10,13,200000,2216.4458453157667,16.445845315766746,False,128.89138746261597
de_crossover,8,F8: Hybrid Function 3,10,14,200000,2214.385154515856,14.385154515855902,False,129.55780720710754
de_crossover,8,F8: Hybrid Function 3,10,15,200000,2216.5217077445427,16.52170774454271,False,129.16009259223938
de_crossover,8,F8: Hybrid Function 3,10,16,200000,2217.0688492838044,17.06884928380441,False,126.88875603675842
de_crossover,8,F8: Hybrid Function 3,10,17,200000,2222.2884325594305,22.28843255943048,False,129.3280918598175
de_crossover,8,F8: Hybrid Function 3,10,18,200000,2216.882464149866,16.882464149865882,False,129.16802668571472
de_crossover,8,F8: Hybrid Function 3,10,19,200000,2215.763937385295,15.763937385294868,False,126.5593650341034
de_crossover,8,F8: Hybrid Function 3,10,20,200000,2215.031362856531,15.031362856530905,False,129.24077105522156
de_crossover,8,F8: Hybrid Function 3,10,21,200000,2218.349818731446,18.349818731445797,False,127.80218315124512
de_crossover,8,F8: Hybrid Function 3,10,22,200000,2214.2072268883703,14.207226888370316,False,125.75560188293456
de_crossover,8,F8: Hybrid Function 3,10,23,200000,2219.4402360129807,19.44023601298068,False,127.67809438705444
de_crossover,8,F8: Hybrid Function 3,10,24,200000,2216.2757331474104,16.275733147410392,False,128.17314863204956
de_crossover,8,F8: Hybrid Function 3,10,25,200000,2214.024580757852,14.024580757851709,False,127.95519280433656
de_crossover,8,F8: Hybrid Function 3,10,26,200000,2220.067998746856,20.06799874685612,False,128.6252920627594
de_crossover,8,F8: Hybrid Function 3,10,27,200000,2217.0963953859064,17.096395385906362,False,128.8204312324524
de_crossover,8,F8: Hybrid Function 3,10,28,200000,2218.459898142306,18.45989814230597,False,129.0047607421875
de_crossover,8,F8: Hybrid Function 3,10,29,200000,2215.843891585394,15.843891585393976,False,130.1576464176178
de_crossover,8,F8: Hybrid Function 3,10,30,200000,2217.647460925027,17.64746092502719,False,133.33429312705994
de_crossover,9,F9: Composition Function 1,10,1,200000,2300.0,0.0,True,35.32115721702576
de_crossover,9,F9: Composition Function 1,10,2,200000,2300.0000000000005,4.547473508864641e-13,True,36.21036124229431
de_crossover,9,F9: Composition Function 1,10,3,200000,2659.0943447875884,359.0943447875884,False,35.36166739463806
de_crossover,9,F9: Composition Function 1,10,4,200000,2659.094344791981,359.0943447919808,False,33.89470934867859
de_crossover,9,F9: Composition Function 1,10,5,200000,2659.094344831552,359.094344831552,False,34.95994162559509
de_crossover,9,F9: Composition Function 1,10,6,200000,2659.094344785411,359.09434478541107,False,35.43334364891052
de_crossover,9,F9: Composition Function 1,10,7,200000,2659.094344797891,359.09434479789115,False,34.83220314979553
de_crossover,9,F9: Composition Function 1,10,8,200000,2659.0943447948644,359.0943447948644,False,34.33441424369812
de_crossover,9,F9: Composition Function 1,10,9,200000,2659.0943447891486,359.09434478914864,False,34.840585708618164
de_crossover,9,F9: Composition Function 1,10,10,200000,2659.094344802505,359.0943448025055,False,35.10009455680847
de_crossover,9,F9: Composition Function 1,10,11,200000,2659.094344825283,359.09434482528286,False,35.735618591308594
de_crossover,9,F9: Composition Function 1,10,12,200000,2659.0943448029248,359.09434480292475,False,35.11621356010437
de_crossover,9,F9: Composition Function 1,10,13,200000,2300.0000000000005,4.547473508864641e-13,True,34.35482096672058
de_crossover,9,F9: Composition Function 1,10,14,200000,2659.09434479351,359.0943447935101,False,35.930665731430054
de_crossover,9,F9: Composition Function 1,10,15,200000,2300.0,0.0,True,35.87475085258484
de_crossover,9,F9: Composition Function 1,10,16,200000,2300.0000000000005,4.547473508864641e-13,True,35.623106479644775
de_crossover,9,F9: Composition Function 1,10,17,200000,2659.094344788535,359.0943447885352,False,36.53803849220276
de_crossover,9,F9: Composition Function 1,10,18,200000,2659.0943447908744,359.0943447908744,False,35.22648549079895
de_crossover,9,F9: Composition Function 1,10,19,200000,2659.094344791489,359.0943447914892,False,35.75717616081238
de_crossover,9,F9: Composition Function 1,10,20,200000,2300.0000000000005,4.547473508864641e-13,True,35.94646334648132
de_crossover,9,F9: Composition Function 1,10,21,200000,2300.0,0.0,True,35.23753070831299
de_crossover,9,F9: Composition Function 1,10,22,200000,2300.0000000000005,4.547473508864641e-13,True,35.01478219032288
de_crossover,9,F9: Composition Function 1,10,23,200000,2659.0943447872205,359.0943447872205,False,36.38453531265259
de_crossover,9,F9: Composition Function 1,10,24,200000,2659.094344788289,359.0943447882892,False,36.1273877620697
de_crossover,9,F9: Composition Function 1,10,25,200000,2300.0000000000005,4.547473508864641e-13,True,34.88641881942749
de_crossover,9,F9: Composition Function 1,10,26,200000,2659.0943448147264,359.0943448147264,False,35.83725881576538
de_crossover,9,F9: Composition Function 1,10,27,200000,2659.0943447833283,359.0943447833283,False,36.08884286880493
de_crossover,9,F9: Composition Function 1,10,28,200000,2659.094344786038,359.09434478603816,False,35.44604301452637
de_crossover,9,F9: Composition Function 1,10,29,200000,2659.094344786856,359.09434478685534,False,36.98479843139648
de_crossover,9,F9: Composition Function 1,10,30,200000,2659.094344814584,359.0943448145836,False,35.45066785812378
de_crossover,10,F10: Composition Function 2,10,1,200000,2620.87264974898,220.8726497489797,False,36.17354774475098
de_crossover,10,F10: Composition Function 2,10,2,200000,2620.8726497489797,220.87264974897928,False,35.75886607170105
de_crossover,10,F10: Composition Function 2,10,3,200000,2620.8726497489797,220.87264974897928,False,36.06477689743042
de_crossover,10,F10: Composition Function 2,10,4,200000,2620.87264974898,220.8726497489797,False,36.42158555984497
de_crossover,10,F10: Composition Function 2,10,5,200000,2620.8726497489797,220.87264974897928,False,36.4303879737854
de_crossover,10,F10: Composition Function 2,10,6,200000,2620.87264974898,220.8726497489797,False,35.699703216552734
de_crossover,10,F10: Composition Function 2,10,7,200000,2620.8726497489797,220.87264974897928,False,35.60097813606262
de_crossover,10,F10: Composition Function 2,10,8,200000,2620.8726497489797,220.87264974897928,False,35.5087468624115
de_crossover,10,F10: Composition Function 2,10,9,200000,2620.8726497489797,220.87264974897928,False,35.0400116443634
de_crossover,10,F10: Composition Function 2,10,10,200000,2650.736396032846,250.73639603284664,False,35.27776217460632
de_crossover,10,F10: Composition Function 2,10,11,200000,2620.87264974898,220.8726497489797,False,35.60403490066528
de_crossover,10,F10: Composition Function 2,10,12,200000,2620.87264974898,220.8726497489797,False,35.66608381271362
de_crossover,10,F10: Composition Function 2,10,13,200000,2620.8726497489797,220.87264974897928,False,36.84813952445984
de_crossover,10,F10: Composition Function 2,10,14,200000,2620.87264974898,220.8726497489797,False,36.56527519226074
de_crossover,10,F10: Composition Function 2,10,15,200000,2620.8726497489797,220.87264974897928,False,36.032387495040894
de_crossover,10,F10: Composition Function 2,10,16,200000,2620.8726497489797,220.87264974897928,False,35.88604927062988
de_crossover,10,F10: Composition Function 2,10,17,200000,2620.87264974898,220.8726497489797,False,35.881561279296875
de_crossover,10,F10: Composition Function 2,10,18,200000,2620.8726497489797,220.87264974897928,False,36.50233817100525
de_crossover,10,F10: Composition Function 2,10,19,200000,2620.87264974898,220.8726497489797,False,35.58932566642761
de_crossover,10,F10: Composition Function 2,10,20,200000,2620.87264974898,220.8726497489797,False,36.00132894515991
de_crossover,10,F10: Composition Function 2,10,21,200000,2620.8726497489797,220.87264974897928,False,34.798311710357666
de_crossover,10,F10: Composition Function 2,10,22,200000,2620.87264974898,220.8726497489797,False,34.571953773498535
de_crossover,10,F10: Composition Function 2,10,23,200000,2620.87264974898,220.8726497489797,False,34.61091923713684
de_crossover,10,F10: Composition Function 2,10,24,200000,2620.8726497489797,220.87264974897928,False,35.34892296791077
de_crossover,10,F10: Composition Function 2,10,25,200000,2620.8726497489797,220.87264974897928,False,35.888129234313965
de_crossover,10,F10: Composition Function 2,10,26,200000,2620.87264974898,220.8726497489797,False,34.69486594200134
de_crossover,10,F10: Composition Function 2,10,27,200000,2620.8726497489797,220.87264974897928,False,37.0332100391388
de_crossover,10,F10: Composition Function 2,10,28,200000,2620.8726497489797,220.87264974897928,False,35.362977266311646
de_crossover,10,F10: Composition Function 2,10,29,200000,2620.8726497489797,220.87264974897928,False,33.87531518936157
de_crossover,10,F10: Composition Function 2,10,30,200000,2620.87264974898,220.8726497489797,False,34.80559802055359
de_crossover,11,F11: Composition Function 3,10,1,200000,2600.0,0.0,True,51.139997720718384
de_crossover,11,F11: Composition Function 3,10,2,200000,2600.0000000000005,4.547473508864641e-13,True,49.98757219314575
de_crossover,11,F11: Composition Function 3,10,3,200000,2600.0000000000005,4.547473508864641e-13,True,50.94992470741272
de_crossover,11,F11: Composition Function 3,10,4,200000,2600.0,0.0,True,50.74875211715698
de_crossover,11,F11: Composition Function 3,10,5,200000,2600.0000000000005,4.547473508864641e-13,True,51.03389477729797
de_crossover,11,F11: Composition Function 3,10,6,200000,2600.0,0.0,True,50.32499384880066
de_crossover,11,F11: Composition Function 3,10,7,200000,2600.0000000000005,4.547473508864641e-13,True,51.841389179229736
de_crossover,11,F11: Composition Function 3,10,8,200000,2600.0,0.0,True,49.74049091339111
de_crossover,11,F11: Composition Function 3,10,9,200000,2600.0000000000005,4.547473508864641e-13,True,49.67865562438965
de_crossover,11,F11: Composition Function 3,10,10,200000,2600.0000000000005,4.547473508864641e-13,True,51.85845422744751
de_crossover,11,F11: Composition Function 3,10,11,200000,2600.0,0.0,True,50.146090030670166
de_crossover,11,F11: Composition Function 3,10,12,200000,2600.0,0.0,True,50.53984427452088
de_crossover,11,F11: Composition Function 3,10,13,200000,2600.0,0.0,True,51.93026208877564
de_crossover,11,F11: Composition Function 3,10,14,200000,2600.0000000000005,4.547473508864641e-13,True,51.68628811836243
de_crossover,11,F11: Composition Function 3,10,15,200000,2600.0000000000005,4.547473508864641e-13,True,50.52821493148804
de_crossover,11,F11: Composition Function 3,10,16,200000,2600.0,0.0,True,50.34055399894714
de_crossover,11,F11: Composition Function 3,10,17,200000,2600.0,0.0,True,49.98202896118164
de_crossover,11,F11: Composition Function 3,10,18,200000,2600.0000000000005,4.547473508864641e-13,True,50.96784210205078
de_crossover,11,F11: Composition Function 3,10,19,200000,2600.0,0.0,True,50.273584604263306
de_crossover,11,F11: Composition Function 3,10,20,200000,2600.0000000000005,4.547473508864641e-13,True,49.86651372909546
de_crossover,11,F11: Composition Function 3,10,21,200000,2600.0,0.0,True,51.427496910095215
de_crossover,11,F11: Composition Function 3,10,22,200000,2600.0,0.0,True,51.63808536529541
de_crossover,11,F11: Composition Function 3,10,23,200000,2600.0,0.0,True,51.1632559299469
de_crossover,11,F11: Composition Function 3,10,24,200000,2600.0,0.0,True,51.32869982719421
de_crossover,11,F11: Composition Function 3,10,25,200000,2600.0000000000005,4.547473508864641e-13,True,50.95597362518311
de_crossover,11,F11: Composition Function 3,10,26,200000,2600.0,0.0,True,49.91002655029297
de_crossover,11,F11: Composition Function 3,10,27,200000,2600.0,0.0,True,49.84360647201538
de_crossover,11,F11: Composition Function 3,10,28,200000,2600.0000000000005,4.547473508864641e-13,True,49.75463247299194
de_crossover,11,F11: Composition Function 3,10,29,200000,2600.0,0.0,True,51.11038327217102
de_crossover,11,F11: Composition Function 3,10,30,200000,2600.0,0.0,True,50.56673359870911
de_crossover,12,F12: Composition Function 4,10,1,200000,2864.897547592761,164.89754759276093,False,54.81296753883362
de_crossover,12,F12: Composition Function 4,10,2,200000,2864.4940108481355,164.49401084813553,False,55.17469000816345
de_crossover,12,F12: Composition Function 4,10,3,200000,2865.8917707706573,165.89177077065733,False,52.92067742347717
de_crossover,12,F12: Composition Function 4,10,4,200000,2865.8917837819017,165.89178378190172,False,54.710284948349
de_crossover,12,F12: Composition Function 4,10,5,200000,2864.4741084297725,164.4741084297725,False,56.22632670402527
de_crossover,12,F12: Composition Function 4,10,6,200000,2864.0139712494997,164.01397124949926,False,54.6240770816803
de_crossover,12,F12: Composition Function 4,10,7,200000,2865.891781149925,165.89178114992546,False,56.00100660324097
de_crossover,12,F12: Composition Function 4,10,8,200000,2864.013989920154,164.01398992015402,False,55.49135231971741
de_crossover,12,F12: Composition Function 4,10,9,200000,2865.8917794059125,165.89177940591253,False,56.55210852622986
de_crossover,12,F12: Composition Function 4,10,10,200000,2864.474143159724,164.474143159724,False,55.46989369392395
de_crossover,12,F12: Composition Function 4,10,11,200000,2864.473733726444,164.4737337264437,False,55.656577825546265
de_crossover,12,F12: Composition Function 4,10,12,200000,2865.8917741046203,165.89177410462025,False,55.93710923194885
de_crossover,12,F12: Composition Function 4,10,13,200000,2864.4752552856808,164.47525528568076,False,55.15245246887207
de_crossover,12,F12: Composition Function 4,10,14,200000,2864.0139670561603,164.01396705616023,False,55.89241576194763
de_crossover,12,F12: Composition Function 4,10,15,200000,2864.013981542389,164.01398154238905,False,56.7355375289917
de_crossover,12,F12: Composition Function 4,10,16,200000,2865.891768873741,165.8917688737415,False,55.60534048080444
de_crossover,12,F12: Composition Function 4,10,17,200000,2864.4742194159157,164.4742194159153,False,55.488754749298096
de_crossover,12,F12: Composition Function 4,10,18,200000,2864.4744987657123,164.47449876571227,False,55.684701681137085
de_crossover,12,F12: Composition Function 4,10,19,200000,2864.4741975518536,164.47419755185365,False,54.87141180038452
de_crossover,12,F12: Composition Function 4,10,20,200000,2864.0139557964576,164.0139557964576,False,56.41186189651489
de_crossover,12,F12: Composition Function 4,10,21,200000,2865.8917738809205,165.89177388092048,False,54.90718913078308
de_crossover,12,F12: Composition Function 4,10,22,200000,2864.474072530875,164.47407253087522,False,56.18753123283386
de_crossover,12,F12: Composition Function 4,10,23,200000,2864.4741049661743,164.4741049661743,False,54.1049873828888
de_crossover,12,F12: Composition Function 4,10,24,200000,2864.4740741891624,164.47407418916237,False,54.737672328948975
de_crossover,12,F12: Composition Function 4,10,25,200000,2864.47426831512,164.47426831511984,False,55.6560046672821
de_crossover,12,F12: Composition Function 4,10,26,200000,2864.474050766588,164.47405076658788,False,56.40161991119385
de_crossover,12,F12: Composition Function 4,10,27,200000,2864.47395757416,164.4739575741596,False,55.72873663902283
de_crossover,12,F12: Composition Function 4,10,28,200000,2864.473995691946,164.47399569194613,False,55.96733212471008
de_crossover,12,F12: Composition Function 4,10,29,200000,2865.891775176244,165.89177517624375,False,55.53416419029236
de_crossover,12,F12: Composition Function 4,10,30,200000,2864.474164843996,164.47416484399582,False,57.64257717132568
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,1,1000000,300.0,0.0,True,66.26743221282959
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,2,1000000,300.0,0.0,True,65.81912302970886
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,3,1000000,300.0,0.0,True,65.70788478851318
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,4,1000000,300.0,0.0,True,66.01954412460327
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,5,1000000,300.0,0.0,True,65.27136611938477
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,6,1000000,300.0,0.0,True,64.84234237670898
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,7,1000000,300.0,0.0,True,65.40240263938904
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,8,1000000,300.0,0.0,True,67.23211717605591
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,9,1000000,300.0,0.0,True,65.68642807006836
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,10,1000000,300.0,0.0,True,66.5155930519104
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,11,1000000,300.0,0.0,True,66.15290260314941
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,12,1000000,300.0,0.0,True,65.56806254386902
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,13,1000000,300.0,0.0,True,66.68542551994324
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,14,1000000,300.0,0.0,True,66.97745633125305
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,15,1000000,300.0,0.0,True,65.63472938537598
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,16,1000000,300.0,0.0,True,65.92808079719543
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,17,1000000,300.0,0.0,True,66.0425980091095
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,18,1000000,300.0,0.0,True,65.45931434631348
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,19,1000000,300.0,0.0,True,67.08327341079712
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,20,1000000,300.0,0.0,True,65.77656126022339
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,21,1000000,300.0,0.0,True,66.45781350135803
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,22,1000000,300.0,0.0,True,67.67429113388062
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,23,1000000,300.0,0.0,True,67.6782751083374
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,24,1000000,300.0,0.0,True,66.06348037719727
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,25,1000000,300.0,0.0,True,68.96765303611755
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,26,1000000,300.0,0.0,True,70.68739771842957
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,27,1000000,300.0,0.0,True,69.34516620635986
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,28,1000000,300.0,0.0,True,69.55297875404358
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,29,1000000,300.0,0.0,True,69.4868311882019
de_crossover,1,F1: Shifted and full Rotated Zakharov Function,20,30,1000000,300.0,0.0,True,70.51244759559631
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,1,1000000,444.8954693174513,44.89546931745133,False,74.51302981376648
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,2,1000000,449.0844789794812,49.08447897948122,False,74.18866896629333
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,3,1000000,444.8954693174513,44.89546931745133,False,72.012779712677
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,4,1000000,444.8954693174513,44.89546931745133,False,74.03282594680786
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,5,1000000,444.8954693174513,44.89546931745133,False,77.4940710067749
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,6,1000000,449.0844789794812,49.08447897948122,False,77.1287293434143
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,7,1000000,449.0844789794812,49.08447897948122,False,75.34393382072449
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,8,1000000,444.8954693174513,44.89546931745133,False,73.94876265525818
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,9,1000000,444.8954693174513,44.89546931745133,False,73.4557433128357
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,10,1000000,444.8954693174513,44.89546931745133,False,73.68919086456299
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,11,1000000,449.0844789794812,49.08447897948122,False,59.52758455276489
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,12,1000000,444.8954693174513,44.89546931745133,False,61.37546253204346
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,13,1000000,444.8954693174513,44.89546931745133,False,56.37805080413818
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,14,1000000,444.8954693174513,44.89546931745133,False,60.70189023017883
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,15,1000000,444.8954693174513,44.89546931745133,False,73.00465059280396
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,16,1000000,444.8954693174513,44.89546931745133,False,73.09264063835144
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,17,1000000,444.8954693174513,44.89546931745133,False,75.51587796211243
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,18,1000000,444.8954693174513,44.89546931745133,False,76.21868109703064
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,19,1000000,444.8954693174513,44.89546931745133,False,72.15160942077637
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,20,1000000,449.0844789794812,49.08447897948122,False,72.1297037601471
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,21,1000000,444.8954693174513,44.89546931745133,False,71.29176473617554
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,22,1000000,444.8954693174513,44.89546931745133,False,74.47877073287964
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,23,1000000,444.8954693174513,44.89546931745133,False,73.31871438026428
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,24,1000000,444.8954693174513,44.89546931745133,False,73.58135652542114
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,25,1000000,444.8954693174513,44.89546931745133,False,73.45173692703247
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,26,1000000,444.8954693174513,44.89546931745133,False,72.86038255691528
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,27,1000000,444.8954693174513,44.89546931745133,False,73.96930742263794
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,28,1000000,449.0844789794812,49.08447897948122,False,75.92314410209656
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,29,1000000,444.8954693174513,44.89546931745133,False,72.04450368881226
de_crossover,2,F2: Shifted and Rotated Rosenbrock’s Function,20,30,1000000,444.8954693174513,44.89546931745133,False,72.4986526966095
de_crossover,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,1,1000000,600.0,0.0,True,96.06243324279784
de_crossover,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,2,1000000,600.0,0.0,True,93.9071056842804
de_crossover,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,3,1000000,600.0,0.0,True,94.3206832408905
de_crossover,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,4,1000000,600.0,0.0,True,94.98928451538086
de_crossover,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,5,1000000,600.0,0.0,True,78.1876790523529
de_crossover,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,6,1000000,600.0,0.0,True,89.17266774177551
de_crossover,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,7,1000000,600.0,0.0,True,92.2366394996643
de_crossover,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,8,1000000,600.0,0.0,True,92.810448884964
de_crossover,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,9,1000000,600.0,0.0,True,92.64202165603638
de_crossover,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,10,1000000,600.0,0.0,True,85.01454591751099
de_crossover,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,11,1000000,600.0,0.0,True,93.90772914886476
de_crossover,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,12,1000000,600.0,0.0,True,98.62063908576964
de_crossover,3,F3: Shifted and full Rotated Expanded Schaffer’s F7,20,13,1000000,600.0,0.0,True,97.96595239639282
