Algorithm,Function_ID,Function_Name,Dimension,Run_Number,Max_Evaluations,Best_Fitness,Error,Success,Run_Time
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,15,1000000,900.0038638881247,0.0038638881246697,False,45.42750597000122
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,16,1000000,900.4621511511225,0.462151151122498,False,45.09417462348938
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,17,1000000,900.0027990161409,0.0027990161408979,False,45.2705500125885
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,18,1000000,900.1114158389676,0.1114158389675594,False,45.93736505508423
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,19,1000000,900.0929488934397,0.0929488934397113,False,44.73974704742432
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,20,1000000,900.0093447141695,0.0093447141695151,False,46.09104990959168
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,21,1000000,900.0042167995347,0.0042167995346744,False,45.93238306045532
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,22,1000000,900.463962550363,0.4639625503630213,False,46.920716762542725
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,23,1000000,900.0046781813079,0.0046781813078951,False,45.19567012786865
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,24,1000000,900.0028799951115,0.0028799951114706,False,44.63254594802856
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,25,1000000,900.0041053105957,0.0041053105957189,False,45.4879298210144
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,26,1000000,900.4616855915109,0.4616855915108999,False,44.458343744277954
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,27,1000000,900.4580276015406,0.458027601540607,False,46.604775190353394
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,28,1000000,900.0083591566473,0.008359156647316,False,44.48654222488403
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,29,1000000,900.9142868760308,0.9142868760309284,False,45.99657416343689
de_gradient_boost,5,F5: Shifted and Rotated Levy Function,20,30,1000000,900.0070839264504,0.0070839264503774,False,55.80171751976013
de_gradient_boost,6,F6: Hybrid Function 1,20,1,1000000,236862.91168717237,235062.91168717237,False,56.4472873210907
de_gradient_boost,6,F6: Hybrid Function 1,20,2,1000000,974388.312585518,972588.312585518,False,54.87543725967407
de_gradient_boost,6,F6: Hybrid Function 1,20,3,1000000,698311.9288914946,696511.9288914946,False,54.61111688613892
de_gradient_boost,6,F6: Hybrid Function 1,20,4,1000000,328043.75703777734,326243.75703777734,False,57.82000041007996
de_gradient_boost,6,F6: Hybrid Function 1,20,5,1000000,148914.07915436538,147114.07915436538,False,54.999305725097656
de_gradient_boost,6,F6: Hybrid Function 1,20,6,1000000,754790.1788782463,752990.1788782463,False,54.26426076889038
de_gradient_boost,6,F6: Hybrid Function 1,20,7,1000000,198676.1153778548,196876.1153778548,False,54.62050795555115
de_gradient_boost,6,F6: Hybrid Function 1,20,8,1000000,200465.97114609863,198665.97114609863,False,54.84753131866455
de_gradient_boost,6,F6: Hybrid Function 1,20,9,1000000,215453.3788968344,213653.3788968344,False,54.86420702934265
de_gradient_boost,6,F6: Hybrid Function 1,20,10,1000000,1592464.3137351817,1590664.3137351817,False,55.76103377342224
de_gradient_boost,6,F6: Hybrid Function 1,20,11,1000000,487619.9316519895,485819.9316519895,False,55.25804209709168
de_gradient_boost,6,F6: Hybrid Function 1,20,12,1000000,583048.6559548711,581248.6559548711,False,54.920976400375366
de_gradient_boost,6,F6: Hybrid Function 1,20,13,1000000,1539329.5921189054,1537529.5921189054,False,56.30695414543152
de_gradient_boost,6,F6: Hybrid Function 1,20,14,1000000,157915.93671893643,156115.93671893643,False,57.09828186035156
de_gradient_boost,6,F6: Hybrid Function 1,20,15,1000000,265303.0198365225,263503.0198365225,False,56.65203905105591
de_gradient_boost,6,F6: Hybrid Function 1,20,16,1000000,228842.47636093615,227042.47636093615,False,55.12684082984924
de_gradient_boost,6,F6: Hybrid Function 1,20,17,1000000,148878.26727157042,147078.26727157042,False,55.12761211395264
de_gradient_boost,6,F6: Hybrid Function 1,20,18,1000000,427767.6324007076,425967.6324007076,False,54.83176493644714
de_gradient_boost,6,F6: Hybrid Function 1,20,19,1000000,326545.5545306003,324745.5545306003,False,54.99725341796875
de_gradient_boost,6,F6: Hybrid Function 1,20,20,1000000,278122.5602011654,276322.5602011654,False,55.390653133392334
de_gradient_boost,6,F6: Hybrid Function 1,20,21,1000000,267375.15952073515,265575.15952073515,False,54.74799919128418
de_gradient_boost,6,F6: Hybrid Function 1,20,22,1000000,148075.90680389846,146275.90680389846,False,54.93715143203735
de_gradient_boost,6,F6: Hybrid Function 1,20,23,1000000,195136.8173642811,193336.8173642811,False,54.438183069229126
de_gradient_boost,6,F6: Hybrid Function 1,20,24,1000000,132723.08568253432,130923.08568253432,False,54.28013491630554
de_gradient_boost,6,F6: Hybrid Function 1,20,25,1000000,1197416.684540921,1195616.684540921,False,61.88080668449402
de_gradient_boost,6,F6: Hybrid Function 1,20,26,1000000,272494.5381996828,270694.5381996828,False,59.6910502910614
de_gradient_boost,6,F6: Hybrid Function 1,20,27,1000000,1395726.8807771956,1393926.8807771956,False,56.77611517906189
de_gradient_boost,6,F6: Hybrid Function 1,20,28,1000000,138048.89776333945,136248.89776333945,False,52.96316170692444
de_gradient_boost,6,F6: Hybrid Function 1,20,29,1000000,150365.75653675376,148565.75653675376,False,53.01634430885315
de_gradient_boost,6,F6: Hybrid Function 1,20,30,1000000,1193701.365237119,1191901.365237119,False,53.08438992500305
de_gradient_boost,7,F7: Hybrid Function 2,20,1,1000000,2176.847020488651,176.8470204886512,False,827.89071393013
de_gradient_boost,7,F7: Hybrid Function 2,20,2,1000000,2222.4039750813563,222.4039750813563,False,816.286943435669
de_gradient_boost,7,F7: Hybrid Function 2,20,3,1000000,2050.030000781108,50.0300007811079,False,825.0205929279327
de_gradient_boost,7,F7: Hybrid Function 2,20,4,1000000,2088.2534486014456,88.2534486014456,False,819.485301733017
de_gradient_boost,7,F7: Hybrid Function 2,20,5,1000000,2074.681819809414,74.68181980941381,False,818.8219835758209
de_gradient_boost,7,F7: Hybrid Function 2,20,6,1000000,2121.643655386812,121.64365538681204,False,820.6019945144653
de_gradient_boost,7,F7: Hybrid Function 2,20,7,1000000,2066.884576952599,66.88457695259922,False,827.2041623592377
de_gradient_boost,7,F7: Hybrid Function 2,20,8,1000000,2112.377752036776,112.3777520367762,False,830.5875647068024
de_gradient_boost,7,F7: Hybrid Function 2,20,9,1000000,2061.256035376015,61.25603537601501,False,832.5767962932587
de_gradient_boost,7,F7: Hybrid Function 2,20,10,1000000,2095.993889763549,95.99388976354884,False,829.1756947040558
de_gradient_boost,7,F7: Hybrid Function 2,20,11,1000000,2087.011016226466,87.01101622646593,False,822.2411947250366
de_gradient_boost,7,F7: Hybrid Function 2,20,12,1000000,2336.7551456559163,336.7551456559163,False,824.9858341217041
de_gradient_boost,7,F7: Hybrid Function 2,20,13,1000000,2152.541345159476,152.5413451594759,False,831.5004308223724
de_gradient_boost,7,F7: Hybrid Function 2,20,14,1000000,2053.7067713426327,53.70677134263269,False,831.0391988754272
de_gradient_boost,7,F7: Hybrid Function 2,20,15,1000000,2103.8126783309385,103.81267833093852,False,822.5116906166077
de_gradient_boost,7,F7: Hybrid Function 2,20,16,1000000,2177.582652475187,177.58265247518693,False,827.7080488204956
de_gradient_boost,7,F7: Hybrid Function 2,20,17,1000000,2072.9188241177453,72.91882411774532,False,819.7523064613342
de_gradient_boost,7,F7: Hybrid Function 2,20,18,1000000,2200.913904398829,200.9139043988289,False,826.0829520225525
de_gradient_boost,7,F7: Hybrid Function 2,20,19,1000000,2036.6602197353045,36.66021973530451,False,820.4562995433807
de_gradient_boost,7,F7: Hybrid Function 2,20,20,1000000,2314.7611620720154,314.7611620720154,False,814.4838364124298
de_gradient_boost,7,F7: Hybrid Function 2,20,21,1000000,2134.4867033867326,134.48670338673264,False,819.4320440292358
de_gradient_boost,7,F7: Hybrid Function 2,20,22,1000000,2110.227955403861,110.22795540386096,False,826.3578636646271
de_gradient_boost,7,F7: Hybrid Function 2,20,23,1000000,2101.303190003681,101.3031900036808,False,821.9724156856537
de_gradient_boost,7,F7: Hybrid Function 2,20,24,1000000,2227.1000441046067,227.1000441046067,False,824.4078652858734
de_gradient_boost,7,F7: Hybrid Function 2,20,25,1000000,2074.7247060358545,74.72470603585452,False,824.6505498886108
de_gradient_boost,7,F7: Hybrid Function 2,20,26,1000000,2119.4354723465945,119.43547234659444,False,822.1586775779724
de_gradient_boost,7,F7: Hybrid Function 2,20,27,1000000,2232.484374764122,232.4843747641221,False,820.1687064170837
de_gradient_boost,7,F7: Hybrid Function 2,20,28,1000000,2133.4710396885257,133.4710396885257,False,823.0445537567139
de_gradient_boost,7,F7: Hybrid Function 2,20,29,1000000,2192.1905212211086,192.1905212211086,False,820.2609515190125
de_gradient_boost,7,F7: Hybrid Function 2,20,30,1000000,2175.763762818976,175.76376281897592,False,814.8373243808746
de_gradient_boost,8,F8: Hybrid Function 3,20,1,1000000,2295.241960993868,95.2419609938679,False,1161.280134677887
de_gradient_boost,8,F8: Hybrid Function 3,20,2,1000000,3305.6563598832445,1105.6563598832445,False,1156.5006322860718
de_gradient_boost,8,F8: Hybrid Function 3,20,3,1000000,2622.182298341032,422.182298341032,False,1154.8960514068604
de_gradient_boost,8,F8: Hybrid Function 3,20,4,1000000,2718.5712378747626,518.5712378747626,False,1160.4792215824127
de_gradient_boost,8,F8: Hybrid Function 3,20,5,1000000,2297.281034640881,97.281034640881,False,1155.4710731506348
de_gradient_boost,8,F8: Hybrid Function 3,20,6,1000000,2251.3792536003743,51.37925360037434,False,1158.0323176383972
de_gradient_boost,8,F8: Hybrid Function 3,20,7,1000000,2458.6652555582755,258.6652555582755,False,1156.2189784049988
de_gradient_boost,8,F8: Hybrid Function 3,20,8,1000000,3338.1145058946363,1138.1145058946363,False,1162.7817301750183
de_gradient_boost,8,F8: Hybrid Function 3,20,9,1000000,2795.583108920042,595.5831089200419,False,1158.2055413722992
de_gradient_boost,8,F8: Hybrid Function 3,20,10,1000000,2252.1667282054686,52.16672820546864,False,1154.0642094612122
de_gradient_boost,8,F8: Hybrid Function 3,20,11,1000000,2263.12968838638,63.12968838637971,False,1157.001400232315
de_gradient_boost,8,F8: Hybrid Function 3,20,12,1000000,3123.1330789899525,923.1330789899524,False,1154.2927989959717
de_gradient_boost,8,F8: Hybrid Function 3,20,13,1000000,2858.736996230055,658.736996230055,False,1158.632495880127
de_gradient_boost,8,F8: Hybrid Function 3,20,14,1000000,2242.6926444799465,42.69264447994647,False,1161.3723804950714
de_gradient_boost,8,F8: Hybrid Function 3,20,15,1000000,2293.49294029155,93.49294029154998,False,1158.5447673797607
de_gradient_boost,8,F8: Hybrid Function 3,20,16,1000000,2241.9786956817898,41.97869568178976,False,1156.3535585403442
de_gradient_boost,8,F8: Hybrid Function 3,20,17,1000000,2466.0842132322587,266.08421323225866,False,1161.0901441574097
de_gradient_boost,8,F8: Hybrid Function 3,20,18,1000000,2244.445385444452,44.44538544445186,False,1154.4574992656708
de_gradient_boost,8,F8: Hybrid Function 3,20,19,1000000,2391.2816656727164,191.2816656727164,False,1162.5777583122251
de_gradient_boost,8,F8: Hybrid Function 3,20,20,1000000,2316.1639534072706,116.16395340727058,False,1160.33686709404
de_gradient_boost,8,F8: Hybrid Function 3,20,21,1000000,3650.853394884616,1450.853394884616,False,1161.1311128139496
de_gradient_boost,8,F8: Hybrid Function 3,20,22,1000000,2399.4544529506707,199.45445295067063,False,1157.704684972763
de_gradient_boost,8,F8: Hybrid Function 3,20,23,1000000,2790.1690211009386,590.1690211009386,False,1160.3475534915924
de_gradient_boost,8,F8: Hybrid Function 3,20,24,1000000,2438.6592574344504,238.6592574344504,False,1165.6269454956057
de_gradient_boost,8,F8: Hybrid Function 3,20,25,1000000,2381.196493221897,181.19649322189755,False,1160.4417033195496
de_gradient_boost,8,F8: Hybrid Function 3,20,26,1000000,2493.332590537299,293.332590537299,False,1158.0198829174042
de_gradient_boost,8,F8: Hybrid Function 3,20,27,1000000,2262.935879695968,62.9358796959682,False,1165.5139560699463
de_gradient_boost,8,F8: Hybrid Function 3,20,28,1000000,2379.726969659921,179.726969659921,False,1197.374090909958
de_gradient_boost,8,F8: Hybrid Function 3,20,29,1000000,2724.354538321155,524.3545383211549,False,1198.993844985962
de_gradient_boost,8,F8: Hybrid Function 3,20,30,1000000,2311.652590302593,111.65259030259313,False,1206.9275302886963
de_gradient_boost,9,F9: Composition Function 1,20,1,1000000,2635.719630324847,335.719630324847,False,153.55987215042114
de_gradient_boost,9,F9: Composition Function 1,20,2,1000000,2635.8108827572423,335.8108827572423,False,151.5709125995636
de_gradient_boost,9,F9: Composition Function 1,20,3,1000000,2635.708878625916,335.708878625916,False,150.24137902259827
de_gradient_boost,9,F9: Composition Function 1,20,4,1000000,2635.649569071205,335.6495690712049,False,146.4765419960022
de_gradient_boost,9,F9: Composition Function 1,20,5,1000000,2635.6996412457243,335.69964124572425,False,147.60618996620178
de_gradient_boost,9,F9: Composition Function 1,20,6,1000000,2635.6662070191965,335.66620701919646,False,146.58886432647705
de_gradient_boost,9,F9: Composition Function 1,20,7,1000000,2635.6788833844444,335.6788833844444,False,147.27274703979492
de_gradient_boost,9,F9: Composition Function 1,20,8,1000000,2635.6501563624006,335.6501563624006,False,147.69210052490234
de_gradient_boost,9,F9: Composition Function 1,20,9,1000000,2635.6663374599398,335.6663374599393,False,146.6139199733734
de_gradient_boost,9,F9: Composition Function 1,20,10,1000000,2635.6762021811905,335.67620218119055,False,150.2699999809265
de_gradient_boost,9,F9: Composition Function 1,20,11,1000000,2635.656564070914,335.6565640709141,False,150.82160830497742
de_gradient_boost,9,F9: Composition Function 1,20,12,1000000,2635.678023428713,335.678023428713,False,149.94654655456543
de_gradient_boost,9,F9: Composition Function 1,20,13,1000000,2635.674161962932,335.674161962932,False,148.16615915298462
de_gradient_boost,9,F9: Composition Function 1,20,14,1000000,2635.647305257828,335.6473052578276,False,149.69814443588257
de_gradient_boost,9,F9: Composition Function 1,20,15,1000000,2635.665926330027,335.6659263300271,False,149.0550901889801
de_gradient_boost,9,F9: Composition Function 1,20,16,1000000,2635.6914119047087,335.6914119047088,False,147.28240823745728
de_gradient_boost,9,F9: Composition Function 1,20,17,1000000,2635.6567875138835,335.6567875138835,False,150.93260955810547
de_gradient_boost,9,F9: Composition Function 1,20,18,1000000,2635.65488107812,335.65488107812007,False,151.34284496307373
de_gradient_boost,9,F9: Composition Function 1,20,19,1000000,2635.6458537277576,335.64585372775764,False,149.82017302513125
de_gradient_boost,9,F9: Composition Function 1,20,20,1000000,2635.65658676761,335.65658676760995,False,145.9952371120453
de_gradient_boost,9,F9: Composition Function 1,20,21,1000000,2635.661203796636,335.6612037966361,False,148.7337362766266
de_gradient_boost,9,F9: Composition Function 1,20,22,1000000,2635.6528141569943,335.6528141569943,False,145.3475136756897
de_gradient_boost,9,F9: Composition Function 1,20,23,1000000,2635.6836317869765,335.68363178697655,False,146.10967230796814
de_gradient_boost,9,F9: Composition Function 1,20,24,1000000,2635.6507194295923,335.6507194295923,False,145.64298033714294
de_gradient_boost,9,F9: Composition Function 1,20,25,1000000,2635.6838564873447,335.68385648734466,False,150.19738221168518
de_gradient_boost,9,F9: Composition Function 1,20,26,1000000,2635.6706043972727,335.67060439727265,False,149.88075065612793
de_gradient_boost,9,F9: Composition Function 1,20,27,1000000,2635.748284022103,335.7482840221028,False,147.5445442199707
de_gradient_boost,9,F9: Composition Function 1,20,28,1000000,2635.6746327572178,335.6746327572177,False,148.05946803092957
de_gradient_boost,9,F9: Composition Function 1,20,29,1000000,2635.660304379612,335.66030437961217,False,148.72322988510132
de_gradient_boost,9,F9: Composition Function 1,20,30,1000000,2635.6698644075427,335.6698644075427,False,148.15870881080627
de_gradient_boost,10,F10: Composition Function 2,20,1,1000000,6386.872556263437,3986.872556263437,False,151.60506772994995
de_gradient_boost,10,F10: Composition Function 2,20,2,1000000,2797.9826923163214,397.9826923163214,False,151.2962989807129
de_gradient_boost,10,F10: Composition Function 2,20,3,1000000,7001.655330927737,4601.655330927737,False,154.2212700843811
de_gradient_boost,10,F10: Composition Function 2,20,4,1000000,6864.292443965871,4464.292443965871,False,151.51986861228943
de_gradient_boost,10,F10: Composition Function 2,20,5,1000000,2951.803395447525,551.803395447525,False,147.05818462371826
de_gradient_boost,10,F10: Composition Function 2,20,6,1000000,2800.3161145254003,400.3161145254003,False,150.33428955078125
de_gradient_boost,10,F10: Composition Function 2,20,7,1000000,2796.5116641182294,396.5116641182294,False,153.8955945968628
de_gradient_boost,10,F10: Composition Function 2,20,8,1000000,2803.5634422409216,403.5634422409216,False,152.3511357307434
de_gradient_boost,10,F10: Composition Function 2,20,9,1000000,6041.285892278194,3641.2858922781934,False,154.99334287643433
de_gradient_boost,10,F10: Composition Function 2,20,10,1000000,2799.1942658655303,399.1942658655303,False,153.459237575531
de_gradient_boost,10,F10: Composition Function 2,20,11,1000000,2811.658279014197,411.65827901419743,False,147.98874187469482
de_gradient_boost,10,F10: Composition Function 2,20,12,1000000,2800.8434816489307,400.8434816489307,False,148.18627381324768
de_gradient_boost,10,F10: Composition Function 2,20,13,1000000,2984.7952813754937,584.7952813754937,False,147.26891207695007
de_gradient_boost,10,F10: Composition Function 2,20,14,1000000,6329.95412958877,3929.95412958877,False,154.19082236289978
de_gradient_boost,10,F10: Composition Function 2,20,15,1000000,2997.1454702052624,597.1454702052624,False,151.05134892463684
de_gradient_boost,10,F10: Composition Function 2,20,16,1000000,6911.8206465742405,4511.8206465742405,False,153.2729206085205
de_gradient_boost,10,F10: Composition Function 2,20,17,1000000,6604.079577608915,4204.079577608915,False,156.98600244522095
de_gradient_boost,10,F10: Composition Function 2,20,18,1000000,2799.2372575095865,399.23725750958647,False,150.01897263526917
de_gradient_boost,10,F10: Composition Function 2,20,19,1000000,2798.579864826373,398.57986482637307,False,153.72932505607605
de_gradient_boost,10,F10: Composition Function 2,20,20,1000000,5873.812615125033,3473.8126151250326,False,152.36747217178345
de_gradient_boost,10,F10: Composition Function 2,20,21,1000000,2822.673685397356,422.6736853973557,False,151.17360639572144
de_gradient_boost,10,F10: Composition Function 2,20,22,1000000,3000.015850981052,600.0158509810517,False,150.31902432441711
de_gradient_boost,10,F10: Composition Function 2,20,23,1000000,2797.435576263204,397.435576263204,False,152.06276655197144
de_gradient_boost,10,F10: Composition Function 2,20,24,1000000,2799.5664834856093,399.5664834856093,False,152.62287139892578
de_gradient_boost,10,F10: Composition Function 2,20,25,1000000,6622.939322559471,4222.939322559471,False,153.024067401886
de_gradient_boost,10,F10: Composition Function 2,20,26,1000000,6662.240546364623,4262.240546364623,False,152.75739455223083
de_gradient_boost,10,F10: Composition Function 2,20,27,1000000,6769.896553787653,4369.896553787653,False,152.0251502990723
de_gradient_boost,10,F10: Composition Function 2,20,28,1000000,6635.547293421786,4235.547293421786,False,155.78653049468994
de_gradient_boost,10,F10: Composition Function 2,20,29,1000000,2795.842041416774,395.842041416774,False,153.15767288208008
de_gradient_boost,10,F10: Composition Function 2,20,30,1000000,2799.916970666558,399.916970666558,False,150.36307740211487
de_gradient_boost,11,F11: Composition Function 3,20,1,1000000,2600.431090288368,0.4310902883676135,False,234.9891426563263
de_gradient_boost,11,F11: Composition Function 3,20,2,1000000,2600.310058684115,0.3100586841151198,False,233.70212841033936
de_gradient_boost,11,F11: Composition Function 3,20,3,1000000,2600.5498607519285,0.5498607519284633,False,235.5662863254547
de_gradient_boost,11,F11: Composition Function 3,20,4,1000000,2600.8468737935777,0.8468737935777426,False,234.33568286895752
de_gradient_boost,11,F11: Composition Function 3,20,5,1000000,2600.432697429167,0.4326974291670922,False,234.6395103931427
de_gradient_boost,11,F11: Composition Function 3,20,6,1000000,2600.4479917331223,0.4479917331223078,False,234.32456493377688
de_gradient_boost,11,F11: Composition Function 3,20,7,1000000,2601.0193010536336,1.019301053633626,False,237.4460084438324
de_gradient_boost,11,F11: Composition Function 3,20,8,1000000,2600.4076795139417,0.4076795139417299,False,232.13936400413516
de_gradient_boost,11,F11: Composition Function 3,20,9,1000000,2600.751577228669,0.7515772286687934,False,234.31191682815552
de_gradient_boost,11,F11: Composition Function 3,20,10,1000000,2600.421261886853,0.4212618868527897,False,228.16404604911804
de_gradient_boost,11,F11: Composition Function 3,20,11,1000000,2600.407466857669,0.407466857669533,False,226.8223216533661
de_gradient_boost,11,F11: Composition Function 3,20,12,1000000,2600.363649535325,0.3636495353248392,False,225.92092323303223
de_gradient_boost,11,F11: Composition Function 3,20,13,1000000,2600.373792548797,0.3737925487971552,False,224.32209277153012
de_gradient_boost,11,F11: Composition Function 3,20,14,1000000,2600.893271798,0.8932717980001144,False,226.42333674430847
de_gradient_boost,11,F11: Composition Function 3,20,15,1000000,2600.486682409506,0.486682409506102,False,227.7436311244965
de_gradient_boost,11,F11: Composition Function 3,20,16,1000000,2600.323337506021,0.3233375060208345,False,228.91818380355835
de_gradient_boost,11,F11: Composition Function 3,20,17,1000000,2600.3641339664214,0.3641339664213774,False,237.667240858078
de_gradient_boost,11,F11: Composition Function 3,20,18,1000000,2600.4893453081504,0.4893453081504049,False,239.7706549167633
de_gradient_boost,11,F11: Composition Function 3,20,19,1000000,2600.3633843717,0.3633843716993397,False,238.6850574016571
de_gradient_boost,11,F11: Composition Function 3,20,20,1000000,2600.505193769272,0.5051937692719548,False,240.79054474830627
de_gradient_boost,11,F11: Composition Function 3,20,21,1000000,2600.523337386514,0.5233373865139583,False,240.83044242858887
de_gradient_boost,11,F11: Composition Function 3,20,22,1000000,2600.9073035454635,0.907303545463492,False,241.9427947998047
de_gradient_boost,11,F11: Composition Function 3,20,23,1000000,2600.3525043097675,0.3525043097674825,False,239.31667709350583
de_gradient_boost,11,F11: Composition Function 3,20,24,1000000,2600.563677725802,0.563677725801881,False,238.7498679161072
de_gradient_boost,11,F11: Composition Function 3,20,25,1000000,2600.300280758108,0.3002807581078741,False,240.87035965919492
de_gradient_boost,11,F11: Composition Function 3,20,26,1000000,2600.287116919242,0.2871169192421803,False,238.99096727371216
de_gradient_boost,11,F11: Composition Function 3,20,27,1000000,2600.7139889673285,0.7139889673285325,False,240.92099404335025
de_gradient_boost,11,F11: Composition Function 3,20,28,1000000,2600.42893631833,0.4289363183302157,False,242.4143047332764
de_gradient_boost,11,F11: Composition Function 3,20,29,1000000,2600.3795428290773,0.3795428290773088,False,236.92875576019287
de_gradient_boost,11,F11: Composition Function 3,20,30,1000000,2600.6226851770625,0.6226851770625217,False,243.90581727027893
de_gradient_boost,12,F12: Composition Function 4,20,1,1000000,2938.298360856894,238.29836085689385,False,247.857351064682
de_gradient_boost,12,F12: Composition Function 4,20,2,1000000,2943.5844592382523,243.5844592382523,False,247.6812109947205
de_gradient_boost,12,F12: Composition Function 4,20,3,1000000,2938.2902142105945,238.2902142105945,False,246.00572419166565
de_gradient_boost,12,F12: Composition Function 4,20,4,1000000,2962.1513677831904,262.1513677831904,False,248.16050601005557
de_gradient_boost,12,F12: Composition Function 4,20,5,1000000,2939.1096955698004,239.10969556980035,False,245.8649704456329
de_gradient_boost,12,F12: Composition Function 4,20,6,1000000,2941.476827985732,241.47682798573211,False,247.73069763183597
de_gradient_boost,12,F12: Composition Function 4,20,7,1000000,2942.357066474784,242.35706647478355,False,247.99386882781985
de_gradient_boost,12,F12: Composition Function 4,20,8,1000000,2949.586603845556,249.5866038455556,False,247.96077752113345
de_gradient_boost,12,F12: Composition Function 4,20,9,1000000,2939.9965317041174,239.9965317041174,False,249.0728940963745
de_gradient_boost,12,F12: Composition Function 4,20,10,1000000,2976.8019274187423,276.80192741874225,False,269.85542345047
de_gradient_boost,12,F12: Composition Function 4,20,11,1000000,2943.35447667434,243.35447667433985,False,262.89927530288696
de_gradient_boost,12,F12: Composition Function 4,20,12,1000000,2952.1795826588614,252.17958265886136,False,267.9316921234131
de_gradient_boost,12,F12: Composition Function 4,20,13,1000000,2944.8825601120348,244.88256011203475,False,264.12606382369995
de_gradient_boost,12,F12: Composition Function 4,20,14,1000000,2967.1156167303666,267.1156167303666,False,249.92078375816345
de_gradient_boost,12,F12: Composition Function 4,20,15,1000000,2944.877612015555,244.8776120155549,False,261.92720556259155
de_gradient_boost,12,F12: Composition Function 4,20,16,1000000,2948.8900505785064,248.8900505785064,False,252.80013728141785
de_gradient_boost,12,F12: Composition Function 4,20,17,1000000,2945.788739829796,245.7887398297962,False,243.285432100296
de_gradient_boost,12,F12: Composition Function 4,20,18,1000000,2939.1007380871347,239.1007380871347,False,247.83585047721863
de_gradient_boost,12,F12: Composition Function 4,20,19,1000000,2948.197537168717,248.1975371687172,False,235.3158547878265
de_gradient_boost,12,F12: Composition Function 4,20,20,1000000,2946.4238304668897,246.4238304668897,False,241.7589695453644
de_gradient_boost,12,F12: Composition Function 4,20,21,1000000,2939.098465293127,239.098465293127,False,235.4989993572235
de_gradient_boost,12,F12: Composition Function 4,20,22,1000000,2946.408766180387,246.4087661803869,False,242.4587128162384
de_gradient_boost,12,F12: Composition Function 4,20,23,1000000,2944.879123946457,244.8791239464572,False,244.4433138370514
de_gradient_boost,12,F12: Composition Function 4,20,24,1000000,2939.5107002371005,239.5107002371005,False,232.7508852481842
de_gradient_boost,12,F12: Composition Function 4,20,25,1000000,2972.452446873703,272.45244687370314,False,240.9092197418213
de_gradient_boost,12,F12: Composition Function 4,20,26,1000000,2970.117241808945,270.117241808945,False,234.2823874950409
de_gradient_boost,12,F12: Composition Function 4,20,27,1000000,3018.790152255032,318.7901522550319,False,230.32987689971924
de_gradient_boost,12,F12: Composition Function 4,20,28,1000000,2938.2961513657056,238.29615136570555,False,231.3320519924164
de_gradient_boost,12,F12: Composition Function 4,20,29,1000000,2941.22469724352,241.2246972435196,False,232.987455368042
de_gradient_boost,12,F12: Composition Function 4,20,30,1000000,2965.371900425124,265.37190042512384,False,232.36486506462097
de_harmony_search,1,F1: Shifted and full Rotated Zakharov Function,10,1,200000,300.0000782574343,7.825743432476884e-05,False,18.807913064956665
de_harmony_search,1,F1: Shifted and full Rotated Zakharov Function,10,2,200000,300.000013991422,1.3991422008530208e-05,False,18.92122459411621
de_harmony_search,1,F1: Shifted and full Rotated Zakharov Function,10,3,200000,300.0,0.0,True,18.64922142028809
de_harmony_search,1,F1: Shifted and full Rotated Zakharov Function,10,4,200000,300.0,0.0,True,17.764918088912964
de_harmony_search,1,F1: Shifted and full Rotated Zakharov Function,10,5,200000,300.0001738685264,0.0001738685263603,False,18.622268438339237
de_harmony_search,1,F1: Shifted and full Rotated Zakharov Function,10,6,200000,300.0000045139413,4.513941348704975e-06,False,18.54046392440796
de_harmony_search,1,F1: Shifted and full Rotated Zakharov Function,10,7,200000,300.0,0.0,True,17.845632076263428
de_harmony_search,1,F1: Shifted and full Rotated Zakharov Function,10,8,200000,300.0000762398505,7.623985050031479e-05,False,18.229921102523804
de_harmony_search,1,F1: Shifted and full Rotated Zakharov Function,10,9,200000,300.0000071162975,7.116297524589754e-06,False,18.012578010559082
de_harmony_search,1,F1: Shifted and full Rotated Zakharov Function,10,10,200000,300.0,0.0,True,18.46482992172241
de_harmony_search,1,F1: Shifted and full Rotated Zakharov Function,10,11,200000,300.0000120963869,1.2096386910798174e-05,False,18.15869927406311
de_harmony_search,1,F1: Shifted and full Rotated Zakharov Function,10,12,200000,300.0000118692394,1.1869239415318589e-05,False,18.30619025230408
de_harmony_search,1,F1: Shifted and full Rotated Zakharov Function,10,13,200000,300.00000000000017,1.7053025658242404e-13,True,18.862569332122803
